log_id,timestamp,user_action,exception_type,exception_message,origin_file,origin_line,origin_function,db_error_message,db_error_detail,http_status,session_id,resolution_hint,source_log_file,python_traceback,bug_id,execution_id,test_case_id,module
logs_008.txt:323,1970-11-09T15:41:59,The sales representative rejected the employee record triggering a workflow notification.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/purchase/models/record.py,278,action_confirm,"duplicate key value violates unique constraint ""purchase_unique_id""",Key (name)=(Test_Record_001) already exists.,503,86d7902a-919f-455b-bf09-6ab7dbe1eeca,The API endpoint attempted to confirm the incoming shipment after verifying the related documents.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/purchase/models/record.py"", line 278, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2456, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-003862,EXEC-002811,TC-012260,Purchase
logs_008.txt:324,1978-08-01T01:27:19,The background job processed the employee record but the system raised a validation exception.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/ecommerce/models/record.py,387,action_confirm,"duplicate key value violates unique constraint ""ecommerce_unique_id""",Key (name)=(Test_Record_001) already exists.,502,6191d378-228f-4ec3-a9cd-eb554a6b747b,The warehouse operator validated the employee record which resulted in an AccessError.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/ecommerce/models/record.py"", line 387, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2560, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-000661,EXEC-016474,TC-012735,eCommerce
logs_008.txt:325,1996-06-13T16:56:19,The user rejected the transfer but encountered a permission error.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/manufacturing/models/record.py,455,action_confirm,"duplicate key value violates unique constraint ""manufacturing_unique_id""",Key (name)=(Test_Record_001) already exists.,404,0588fd03-428d-450e-9423-73367d279fe3,The manager rejected the POS receipt and successfully completed the transaction.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/manufacturing/models/record.py"", line 455, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2785, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-007628,EXEC-016184,TC-002616,Manufacturing
logs_008.txt:326,2019-05-27T23:28:07,The sales representative escalated the transfer after verifying the related documents.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/subscriptions/models/record.py,177,action_confirm,"duplicate key value violates unique constraint ""subscriptions_unique_id""",Key (name)=(Test_Record_001) already exists.,404,b6d4cbff-e5e9-443a-9ded-7110d63ad693,The manager updated the employee record after verifying the related documents.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/subscriptions/models/record.py"", line 177, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2522, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-005086,EXEC-009968,TC-001726,Subscriptions
logs_008.txt:327,1986-06-22T10:38:20,The warehouse operator verified the incoming shipment but the system raised a validation exception.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/pos/models/record.py,207,action_confirm,"duplicate key value violates unique constraint ""pos_unique_id""",Key (name)=(Test_Record_001) already exists.,503,ad1dab56-65fb-424d-8b23-ae244908efb7,The API endpoint rejected the manufacturing order due to missing configuration settings.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/pos/models/record.py"", line 207, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1745, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-003155,EXEC-003664,TC-013219,POS
logs_008.txt:328,1984-10-11T06:47:04,The user updated the POS receipt due to missing configuration settings.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/studio/models/record.py,300,action_confirm,"duplicate key value violates unique constraint ""studio_unique_id""",Key (name)=(Test_Record_001) already exists.,404,ff138640-dffe-417e-96b2-84136f52fa23,The manager calculated the manufacturing order triggering a workflow notification.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/studio/models/record.py"", line 300, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2532, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-001248,EXEC-009693,TC-010542,Studio
logs_008.txt:329,2001-01-10T18:31:33,The background job configured the incoming shipment due to missing configuration settings.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/ecommerce/models/record.py,20,action_confirm,"duplicate key value violates unique constraint ""ecommerce_unique_id""",Key (name)=(Test_Record_001) already exists.,500,e0a135f5-d43d-404d-b436-9cbfe29656a4,The accountant calculated the POS receipt triggering a workflow notification.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/ecommerce/models/record.py"", line 20, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1860, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-009152,EXEC-013971,TC-019577,eCommerce
logs_008.txt:330,2004-02-25T14:58:23,The system rejected the invoice and successfully completed the transaction.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/manufacturing/models/record.py,234,action_confirm,"duplicate key value violates unique constraint ""manufacturing_unique_id""",Key (name)=(Test_Record_001) already exists.,500,b11c6b70-ba2d-412a-830f-6b9f132d8c69,The API endpoint processed the invoice after verifying the related documents.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/manufacturing/models/record.py"", line 234, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2942, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-006611,EXEC-016642,TC-002363,Manufacturing
logs_008.txt:331,2016-06-13T11:28:05,The manager escalated the manufacturing order due to missing configuration settings.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/documents/models/record.py,383,action_confirm,"duplicate key value violates unique constraint ""documents_unique_id""",Key (name)=(Test_Record_001) already exists.,502,0707834d-573c-4dec-be3b-a41218754ccc,The user verified the employee record while ensuring all mandatory fields were populated.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/documents/models/record.py"", line 383, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2442, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-001448,EXEC-011000,TC-017042,Documents
logs_008.txt:332,2010-10-17T17:36:19,The sales representative verified the incoming shipment due to missing configuration settings.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/helpdesk/models/record.py,136,action_confirm,"duplicate key value violates unique constraint ""helpdesk_unique_id""",Key (name)=(Test_Record_001) already exists.,400,8eb43e09-e0b2-4560-b153-a4b911eae074,The accountant calculated the manufacturing order which resulted in an AccessError.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/helpdesk/models/record.py"", line 136, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2785, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-001664,EXEC-015395,TC-018701,Helpdesk
logs_008.txt:333,1985-04-04T13:42:26,The sales representative escalated the POS receipt and successfully completed the transaction.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/purchase/models/record.py,470,action_confirm,"duplicate key value violates unique constraint ""purchase_unique_id""",Key (name)=(Test_Record_001) already exists.,403,c794e924-9438-4c2d-bc29-0c70d2af64c1,The user updated the subscription renewal and successfully completed the transaction.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/purchase/models/record.py"", line 470, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1559, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-006759,EXEC-019844,TC-007410,Purchase
logs_008.txt:334,1970-03-14T14:31:14,The manager attempted to confirm the transfer but encountered a permission error.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/accounting/models/record.py,69,action_confirm,"duplicate key value violates unique constraint ""accounting_unique_id""",Key (name)=(Test_Record_001) already exists.,500,91bc02d7-03a4-4860-b241-24c0ece966c4,The accountant configured the transfer after verifying the related documents.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/accounting/models/record.py"", line 69, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2737, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-009183,EXEC-018789,TC-003864,Accounting
logs_008.txt:335,1984-10-05T06:12:54,The background job processed the subscription renewal while ensuring all mandatory fields were populated.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/knowledge/models/record.py,223,action_confirm,"duplicate key value violates unique constraint ""knowledge_unique_id""",Key (name)=(Test_Record_001) already exists.,400,710c3a52-08c3-40bc-9cd4-8819119bb4f8,The API endpoint rejected the manufacturing order but encountered a permission error.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/knowledge/models/record.py"", line 223, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2401, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-009396,EXEC-001200,TC-011241,Knowledge
logs_008.txt:336,1988-06-26T07:38:41,The sales representative calculated the transfer but encountered a permission error.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/rental/models/record.py,277,action_confirm,"duplicate key value violates unique constraint ""rental_unique_id""",Key (name)=(Test_Record_001) already exists.,400,77c12bee-87ad-4d2d-acf5-5134d19ab652,The background job rejected the incoming shipment while ensuring all mandatory fields were populated.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/rental/models/record.py"", line 277, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1058, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-002497,EXEC-017596,TC-012804,Rental
logs_008.txt:337,1975-09-06T19:24:35,The system updated the incoming shipment and successfully completed the transaction.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/sales/models/record.py,333,action_confirm,"duplicate key value violates unique constraint ""sales_unique_id""",Key (name)=(Test_Record_001) already exists.,502,fb56f4b8-9d09-4dc1-8b24-8468153ec55e,The sales representative calculated the invoice while ensuring all mandatory fields were populated.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/sales/models/record.py"", line 333, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1251, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-008174,EXEC-016340,TC-019277,Sales
logs_008.txt:338,1973-01-03T22:12:40,The user verified the invoice after verifying the related documents.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/rental/models/record.py,316,action_confirm,"duplicate key value violates unique constraint ""rental_unique_id""",Key (name)=(Test_Record_001) already exists.,403,146f57a0-90cc-44bc-98ea-c34b0a9932ae,The background job escalated the POS receipt triggering a workflow notification.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/rental/models/record.py"", line 316, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2758, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-000689,EXEC-009931,TC-011607,Rental
logs_008.txt:339,2015-01-04T07:26:43,The system updated the employee record but the system raised a validation exception.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/rental/models/record.py,487,action_confirm,"duplicate key value violates unique constraint ""rental_unique_id""",Key (name)=(Test_Record_001) already exists.,403,ba42ab09-0f77-4d04-b31e-d66c46a47eb0,The manager configured the POS receipt while ensuring all mandatory fields were populated.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/rental/models/record.py"", line 487, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2682, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-008715,EXEC-014666,TC-016503,Rental
logs_008.txt:340,1980-10-28T12:26:14,The sales representative updated the incoming shipment after verifying the related documents.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/project/models/record.py,115,action_confirm,"duplicate key value violates unique constraint ""project_unique_id""",Key (name)=(Test_Record_001) already exists.,503,d0b70481-91c9-4a8b-8384-07d7de2df3a5,The warehouse operator processed the incoming shipment but the system raised a validation exception.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/project/models/record.py"", line 115, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2707, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-002030,EXEC-010189,TC-011685,Project
logs_008.txt:341,1975-05-19T12:34:29,The background job calculated the subscription renewal which resulted in an AccessError.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/website/models/record.py,428,action_confirm,"duplicate key value violates unique constraint ""website_unique_id""",Key (name)=(Test_Record_001) already exists.,403,58e4e4b5-c11e-418a-b265-10f2cd470987,The warehouse operator updated the POS receipt and successfully completed the transaction.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/website/models/record.py"", line 428, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2120, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-004621,EXEC-015013,TC-004352,Website
logs_008.txt:342,1970-11-26T18:49:24,The system rejected the manufacturing order and successfully completed the transaction.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/subscriptions/models/record.py,496,action_confirm,"duplicate key value violates unique constraint ""subscriptions_unique_id""",Key (name)=(Test_Record_001) already exists.,502,cb854f36-4c03-4199-8a0a-f64c9623c94b,The system updated the employee record but encountered a permission error.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/subscriptions/models/record.py"", line 496, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1767, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-008911,EXEC-004207,TC-017819,Subscriptions
logs_008.txt:343,2018-03-01T23:01:12,The manager rejected the transfer but encountered a permission error.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/pos/models/record.py,475,action_confirm,"duplicate key value violates unique constraint ""pos_unique_id""",Key (name)=(Test_Record_001) already exists.,404,1ae4cab1-704c-4955-9634-ed2fcd0a54ec,The background job attempted to confirm the employee record triggering a workflow notification.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/pos/models/record.py"", line 475, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2564, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-003035,EXEC-011049,TC-019585,POS
logs_008.txt:344,1987-11-20T11:14:05,The sales representative rejected the employee record but the system raised a validation exception.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/purchase/models/record.py,500,action_confirm,"duplicate key value violates unique constraint ""purchase_unique_id""",Key (name)=(Test_Record_001) already exists.,502,576e09d2-e0b8-47fc-9f71-0c712d69860f,The sales representative deleted the invoice triggering a workflow notification.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/purchase/models/record.py"", line 500, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1791, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-002305,EXEC-008325,TC-008975,Purchase
logs_008.txt:345,2008-01-09T17:43:57,The sales representative rejected the employee record while ensuring all mandatory fields were populated.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/quality/models/record.py,16,action_confirm,"duplicate key value violates unique constraint ""quality_unique_id""",Key (name)=(Test_Record_001) already exists.,403,c065c355-d46d-4b43-be93-0f8ff721426f,The background job processed the POS receipt while ensuring all mandatory fields were populated.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/quality/models/record.py"", line 16, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2017, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-009410,EXEC-004904,TC-018247,Quality
logs_008.txt:346,2012-05-20T08:22:56,The user processed the incoming shipment and successfully completed the transaction.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/knowledge/models/record.py,122,action_confirm,"duplicate key value violates unique constraint ""knowledge_unique_id""",Key (name)=(Test_Record_001) already exists.,400,d6580d47-6106-4a9a-9f5e-474aadbd031d,The system updated the employee record but the system raised a validation exception.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/knowledge/models/record.py"", line 122, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2062, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-000642,EXEC-015037,TC-007136,Knowledge
logs_008.txt:347,2017-02-23T03:25:41,The warehouse operator verified the subscription renewal triggering a workflow notification.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/website/models/record.py,399,action_confirm,"duplicate key value violates unique constraint ""website_unique_id""",Key (name)=(Test_Record_001) already exists.,404,91aa59a5-bc40-4df7-803e-dd5b468fd22f,The warehouse operator updated the subscription renewal and successfully completed the transaction.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/website/models/record.py"", line 399, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2837, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-005392,EXEC-006451,TC-011586,Website
logs_008.txt:348,2008-07-11T04:25:28,The system verified the employee record while ensuring all mandatory fields were populated.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/manufacturing/models/record.py,186,action_confirm,"duplicate key value violates unique constraint ""manufacturing_unique_id""",Key (name)=(Test_Record_001) already exists.,500,38bb4e7e-785a-48ff-bc4a-d6b2a459fc32,The accountant validated the manufacturing order triggering a workflow notification.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/manufacturing/models/record.py"", line 186, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1281, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-006633,EXEC-004298,TC-000457,Manufacturing
logs_008.txt:349,1971-10-10T16:48:29,The background job updated the POS receipt and successfully completed the transaction.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/hr/models/record.py,328,action_confirm,"duplicate key value violates unique constraint ""hr_unique_id""",Key (name)=(Test_Record_001) already exists.,500,f1bc3030-5ae0-4da2-858d-9a2c9235a07d,The user deleted the employee record but encountered a permission error.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/hr/models/record.py"", line 328, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2287, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-003786,EXEC-006792,TC-006905,HR
logs_008.txt:350,2025-08-09T20:53:06,The warehouse operator verified the incoming shipment which resulted in an AccessError.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/helpdesk/models/record.py,365,action_confirm,"duplicate key value violates unique constraint ""helpdesk_unique_id""",Key (name)=(Test_Record_001) already exists.,404,0d0c9807-b970-42dd-a292-bfb5059ee2ba,The sales representative deleted the incoming shipment after verifying the related documents.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/helpdesk/models/record.py"", line 365, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2012, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-009178,EXEC-013599,TC-000630,Helpdesk
logs_008.txt:351,2026-06-06T14:13:18,The accountant updated the POS receipt triggering a workflow notification.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/website/models/record.py,261,action_confirm,"duplicate key value violates unique constraint ""website_unique_id""",Key (name)=(Test_Record_001) already exists.,500,b3ea7571-95d5-4e4d-94ba-459579bca725,The API endpoint configured the incoming shipment due to missing configuration settings.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/website/models/record.py"", line 261, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1141, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-002190,EXEC-010736,TC-002248,Website
logs_008.txt:352,1975-04-19T05:25:42,The system rejected the subscription renewal while ensuring all mandatory fields were populated.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/pos/models/record.py,122,action_confirm,"duplicate key value violates unique constraint ""pos_unique_id""",Key (name)=(Test_Record_001) already exists.,500,5d3e81aa-5579-48e7-9794-dcf70045f017,The system updated the POS receipt and successfully completed the transaction.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/pos/models/record.py"", line 122, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1707, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-006967,EXEC-003690,TC-009625,POS
logs_008.txt:353,1990-12-04T03:16:03,The user escalated the invoice due to missing configuration settings.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/pos/models/record.py,492,action_confirm,"duplicate key value violates unique constraint ""pos_unique_id""",Key (name)=(Test_Record_001) already exists.,500,9608a40a-00c1-4713-b649-a33d0d45bfb6,The sales representative calculated the manufacturing order after verifying the related documents.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/pos/models/record.py"", line 492, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2247, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-000001,EXEC-004570,TC-010016,POS
logs_008.txt:354,1982-07-16T21:25:26,The warehouse operator configured the transfer triggering a workflow notification.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/helpdesk/models/record.py,218,action_confirm,"duplicate key value violates unique constraint ""helpdesk_unique_id""",Key (name)=(Test_Record_001) already exists.,500,cc5e5efb-a680-4bbb-8df0-ecf14d5acd4a,The manager escalated the employee record which resulted in an AccessError.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/helpdesk/models/record.py"", line 218, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1386, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-002091,EXEC-008656,TC-016773,Helpdesk
logs_008.txt:355,2004-09-03T21:24:20,The accountant verified the POS receipt while ensuring all mandatory fields were populated.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/maintenance/models/record.py,319,action_confirm,"duplicate key value violates unique constraint ""maintenance_unique_id""",Key (name)=(Test_Record_001) already exists.,503,ecd9a44c-f809-461e-808c-c8d3074daf4f,The API endpoint calculated the employee record triggering a workflow notification.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/maintenance/models/record.py"", line 319, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1173, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-002717,EXEC-002998,TC-000172,Maintenance
logs_008.txt:356,1974-03-11T14:50:16,The sales representative updated the manufacturing order and successfully completed the transaction.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/hr/models/record.py,249,action_confirm,"duplicate key value violates unique constraint ""hr_unique_id""",Key (name)=(Test_Record_001) already exists.,502,9ab7b08b-7df5-4277-8f81-2f6eb6c54c81,The manager verified the transfer due to missing configuration settings.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/hr/models/record.py"", line 249, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1644, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-009427,EXEC-018189,TC-000309,HR
logs_008.txt:357,2011-04-15T04:57:40,The background job verified the subscription renewal triggering a workflow notification.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/purchase/models/record.py,301,action_confirm,"duplicate key value violates unique constraint ""purchase_unique_id""",Key (name)=(Test_Record_001) already exists.,400,d059d001-4338-4ce5-8626-fb57518a5478,The background job configured the manufacturing order which resulted in an AccessError.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/purchase/models/record.py"", line 301, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1728, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-001297,EXEC-017033,TC-004798,Purchase
logs_008.txt:358,1990-09-08T07:54:59,The sales representative deleted the transfer but the system raised a validation exception.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/crm/models/record.py,21,action_confirm,"duplicate key value violates unique constraint ""crm_unique_id""",Key (name)=(Test_Record_001) already exists.,502,5537aa2a-6933-4353-bc4e-52eac1aa21c8,The system validated the subscription renewal after verifying the related documents.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/crm/models/record.py"", line 21, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1109, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-003961,EXEC-017768,TC-019952,CRM
logs_008.txt:359,2014-01-24T00:16:21,The accountant escalated the incoming shipment triggering a workflow notification.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/helpdesk/models/record.py,318,action_confirm,"duplicate key value violates unique constraint ""helpdesk_unique_id""",Key (name)=(Test_Record_001) already exists.,404,ef26f888-4955-400c-9118-407047d2cb41,The warehouse operator processed the subscription renewal while ensuring all mandatory fields were populated.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/helpdesk/models/record.py"", line 318, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 1637, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-002066,EXEC-001120,TC-011159,Helpdesk
logs_008.txt:360,1981-07-18T17:15:47,The sales representative processed the employee record and successfully completed the transaction.,AccessError,Access Denied: You do not have the required permissions.,/odoo/addons/crm/models/record.py,14,action_confirm,"duplicate key value violates unique constraint ""crm_unique_id""",Key (name)=(Test_Record_001) already exists.,500,c6be6ea0-9523-44b3-938f-23da9a0de38c,The system validated the incoming shipment which resulted in an AccessError.,logs_008.txt,"Traceback (most recent call last): File ""/odoo/addons/crm/models/record.py"", line 14, in action_confirm self._validate_permissions() File ""/odoo/odoo/models.py"", line 2730, in _validate_permissions raise AccessError(""Access Denied"") odoo.exceptions.AccessError: Access Denied: You do not have the required permissions.",BUG-006589,EXEC-017082,TC-007907,CRM
